method_id,seed,raw_prediction_file,loss_total,acc_main,acc_turn,acc_turn_pure,acc_turn_transition,false_turn_straight,flat_recall,stall_recall,slope_recall,flat_as_stall_ratio,stall_as_flat_ratio,turn_right_recall,turn_straight_recall,turn_left_recall,n_turn_transition,n_turn_pure,main_confidence_mean,main_confidence_error_mean,main_low_conf_0p60_ratio,main_low_conf_0p70_ratio,turn_confidence_mean,turn_confidence_error_mean,turn_low_conf_0p60_ratio,turn_low_conf_0p70_ratio,theta_mae_rad,theta_mae_deg,uphill_recall,downhill_recall,slope_sign_acc,theta_flat_mae_deg,theta_flat_abs_p95_deg,theta_flat_abs_max_deg,theta_flat_bias_deg,theta_flat_n,theta_near_flat_mae_deg,theta_near_flat_abs_p95_deg,theta_near_flat_abs_max_deg,theta_near_flat_bias_deg,theta_near_flat_n,theta_true_zero_mae_deg,theta_true_zero_abs_p95_deg,theta_true_zero_abs_max_deg,theta_true_zero_bias_deg,theta_true_zero_n,theta_flat_turn_mae_deg,theta_flat_turn_abs_p95_deg,theta_flat_turn_abs_max_deg,theta_flat_turn_bias_deg,theta_flat_turn_n,theta_slope_control_mae_deg,theta_slope_control_abs_p95_deg,theta_slope_control_abs_max_deg,theta_slope_control_bias_deg,theta_slope_control_n,theta_all_mae_deg,theta_all_rmse_deg,theta_all_p95_abs_err_deg,theta_all_max_abs_err_deg,theta_all_bias_deg,theta_all_n,theta_active_abs_ge_2_mae_deg,theta_active_abs_ge_2_rmse_deg,theta_active_abs_ge_2_p95_abs_err_deg,theta_active_abs_ge_2_max_abs_err_deg,theta_active_abs_ge_2_bias_deg,theta_active_abs_ge_2_n,theta_abs_le_8_mae_deg,theta_abs_le_8_rmse_deg,theta_abs_le_8_p95_abs_err_deg,theta_abs_le_8_max_abs_err_deg,theta_abs_le_8_bias_deg,theta_abs_le_8_n,theta_abs_le_10_mae_deg,theta_abs_le_10_rmse_deg,theta_abs_le_10_p95_abs_err_deg,theta_abs_le_10_max_abs_err_deg,theta_abs_le_10_bias_deg,theta_abs_le_10_n,theta_pos_8_10_mae_deg,theta_pos_8_10_rmse_deg,theta_pos_8_10_p95_abs_err_deg,theta_pos_8_10_max_abs_err_deg,theta_pos_8_10_bias_deg,theta_pos_8_10_n,theta_neg_10_8_mae_deg,theta_neg_10_8_rmse_deg,theta_neg_10_8_p95_abs_err_deg,theta_neg_10_8_max_abs_err_deg,theta_neg_10_8_bias_deg,theta_neg_10_8_n,theta_pos_6_8_mae_deg,theta_pos_6_8_rmse_deg,theta_pos_6_8_p95_abs_err_deg,theta_pos_6_8_max_abs_err_deg,theta_pos_6_8_bias_deg,theta_pos_6_8_n,theta_neg_8_6_mae_deg,theta_neg_8_6_rmse_deg,theta_neg_8_6_p95_abs_err_deg,theta_neg_8_6_max_abs_err_deg,theta_neg_8_6_bias_deg,theta_neg_8_6_n,theta_neg_4_2_mae_deg,theta_neg_4_2_rmse_deg,theta_neg_4_2_p95_abs_err_deg,theta_neg_4_2_max_abs_err_deg,theta_neg_4_2_bias_deg,theta_neg_4_2_n,theta_neg_2_0p5_mae_deg,theta_neg_2_0p5_rmse_deg,theta_neg_2_0p5_p95_abs_err_deg,theta_neg_2_0p5_max_abs_err_deg,theta_neg_2_0p5_bias_deg,theta_neg_2_0p5_n,theta_pos_0p5_2_mae_deg,theta_pos_0p5_2_rmse_deg,theta_pos_0p5_2_p95_abs_err_deg,theta_pos_0p5_2_max_abs_err_deg,theta_pos_0p5_2_bias_deg,theta_pos_0p5_2_n,theta_edge_p95_abs_err
modern_tcn_22d,1,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\modern_tcn_22d_seed1_predictions.csv,nan,0.963353692393115,0.5688506385341477,0.5868304332992152,0.4903129657228018,0.48732540093119503,0.9828042328042328,0.6770833333333334,0.968,0.0013227513227513227,0.10416666666666667,0.6570713391739674,0.512674599068805,0.6126436781609196,671,2931,0.9831926536917429,0.8862328147109491,0.008606329816768461,0.018878400888395337,0.7910759447607488,0.7335429833795912,0.21377012770682954,0.33092726263187117,0.013391482888766619,0.7672754509479869,0.739105504587156,0.786038592508513,0.9398174557900741,0.8989629440685982,2.493339852502233,6.442146913357286,0.514265911466764,756.0,1.0299074249630966,2.3478933646930202,6.442146913357286,0.6768058897145617,278.0,nan,nan,nan,nan,0.0,0.9203842142507258,2.0909565464672686,6.442146913357286,0.6990046284758148,141.0,0.7672754509479869,9.424634818694802,13.411715911781078,0.06393467403296406,3506.0,0.767275450947987,1.0508400232854513,2.055317473151788,6.048190993541059,0.06393467403296406,3506.0,0.7310733619301025,1.0201741050856403,2.055272778101407,6.048190993541059,-0.05986547705792784,2750.0,0.7637578147884532,1.0217517847473043,1.958597597570129,6.04505476277326,0.1393569456139425,2815.0,0.767275450947987,1.0508400232854513,2.055317473151788,6.048190993541059,0.06393467403296406,3506.0,0.9017579806430812,1.3428192097176326,3.025303458413926,6.048190993541059,-0.5160262801534058,328.0,0.6730381948848922,0.9696782954016626,2.055317473151788,4.673459182498729,0.0030903172083774563,363.0,0.660857080802718,0.9407121990476597,1.9391496157482113,5.911715703074565,0.055499887897669506,378.0,0.6065822146624816,0.8562920234338999,1.973100885286757,4.192315471040467,-0.07449929794931122,378.0,0.6965706429428419,0.909802946652581,1.6814836801646453,5.869857742519788,-0.013496096120531263,330.0,0.7986439960582683,1.0348225103179691,1.9565373136956772,3.8283846359287925,0.5934915958410328,207.0,0.841263521741911,1.0410044572434327,2.007898724756416,3.3398284616737737,0.2870119239451351,271.0,3.025303458413926
modern_tcn_22d,7,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\modern_tcn_22d_seed7_predictions.csv,nan,0.9697390338700722,0.5791227096057746,0.5977482088024565,0.4977645305514158,0.42214174857734094,0.9788359788359788,0.6875,0.9770909090909091,0.0,0.09375,0.6082603254067585,0.5778582514226591,0.5551724137931034,671,2931,0.9852008090653185,0.8611729091636358,0.008883953359244865,0.018600777345918935,0.8042983007999155,0.7466652724607803,0.1812881732370905,0.29955580233203777,0.011890886277287106,0.6812975983585783,0.7557339449541285,0.786038592508513,0.968625213918996,0.6346081183382171,2.472663802667547,6.826025315939982,-0.03909327242395115,756.0,0.6147027260801506,1.7440875559187983,4.992941707812899,0.012267360500616623,278.0,nan,nan,nan,nan,0.0,0.5243998675190469,1.511351816141864,3.5391711611385923,-0.03176734077196405,141.0,0.6812975983585783,9.188259900767232,14.86699614370537,-0.044581274598274344,3506.0,0.6812975983585782,0.9741319323848974,1.8926733667572349,8.269170009256452,-0.04458127459827434,3506.0,0.6941329608659941,1.006173073336904,1.9300899888000789,8.269170009256452,-0.04608997628692465,2750.0,0.642249099465105,0.8863361091520363,1.6770819327375162,8.269170009256452,-0.007243982126027394,2815.0,0.6812975983585782,0.9741319323848974,1.8926733667572349,8.269170009256452,-0.04458127459827434,3506.0,1.1088982149921212,1.5714098561843015,3.104836230166305,7.670623243371899,-0.7158731010699727,328.0,0.5977398080812368,0.917504478709458,1.9966387203506564,4.273243821195009,0.27244142725666204,363.0,0.622267364636462,0.8162470658924125,1.5093602183572519,5.909979981251736,-0.3109572058374215,378.0,0.5125099633220501,0.7558261967157291,1.5495326803239409,5.152783075430007,0.2406950233062402,378.0,0.5555473849933319,0.7826664886352086,1.5264760747757529,4.610140714210919,0.21950363402521425,330.0,0.6767246672240915,0.8439242743894962,1.600836344269681,2.681443902574619,0.07314707931184854,207.0,0.6228574667823736,0.8277920562637476,1.5795108875192294,5.226025328334169,-0.17751396896395255,271.0,3.104836230166305
modern_tcn_22d,11,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\modern_tcn_22d_seed11_predictions.csv,nan,0.964741810105497,0.5652415324819545,0.5854657113613101,0.47690014903129657,0.44180031039834455,0.9603174603174603,0.6354166666666666,0.9774545454545455,0.0,0.09375,0.5769712140175219,0.5581996896016554,0.5701149425287356,671,2931,0.9865581669303801,0.8443073484242203,0.00971682398667407,0.01665741254858412,0.7999123916281687,0.7507264101530574,0.19294836202109938,0.31343697945585786,0.011573007937212073,0.6630845110736546,0.7591743119266054,0.7911464245175936,0.966343411294923,0.6842617696653215,2.659405816969897,6.314317788606382,-0.17057536731315165,756.0,0.66861558586119,1.865954235017227,3.600097942638987,-0.2954545138374441,278.0,nan,nan,nan,nan,0.0,0.7077783330633916,1.9714820237317592,3.0532727842443546,-0.4525341668075812,141.0,0.6630845110736546,9.620996780917146,13.32719915099134,0.011519773028822818,3506.0,0.6630845110736545,0.9127812796229251,1.7304839748705898,7.288359326754264,0.011519773028822813,3506.0,0.6572626901662727,0.9183110705881559,1.6928663238186028,7.288359326754264,0.06157938251919834,2750.0,0.6733452288023981,0.8930152123936567,1.7219195393053295,5.936963497341517,0.04948457727280422,2815.0,0.6630845110736545,0.9127812796229251,1.7304839748705898,7.288359326754264,0.011519773028822813,3506.0,0.7771768594260036,1.143338495233724,2.3457796345883124,6.5046256419031545,-0.23659731034460801,328.0,0.4804227737017989,0.8256032274085903,1.1164612703150854,7.288359326754264,-0.058696537164902626,363.0,0.5744334877218812,0.7716553954608212,1.4759923536955295,3.748004835341967,0.015110410109133821,378.0,0.46705503858499225,0.6274764356875587,1.0506843928294054,3.98225791231519,0.15543926044183975,378.0,0.626646589399814,0.857394852751673,1.62185300710054,5.936963497341517,0.0408795757342629,330.0,0.624334625859177,0.7623921063298591,1.4414835059329585,2.292195957448088,-0.12201332719881748,207.0,0.7460867064380907,0.9892307044233484,2.091912452785953,4.542345163643872,-0.07956407421320275,271.0,2.3457796345883124
modern_tcn_22d,21,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\modern_tcn_22d_seed21_predictions.csv,nan,0.9589117157134925,0.5860632981676847,0.6011600136472194,0.5201192250372578,0.4154164511122607,0.9417989417989417,0.6979166666666666,0.9727272727272728,0.0,0.09375,0.6921151439299124,0.5845835488877392,0.49195402298850577,671,2931,0.9888555766015382,0.8732667465397543,0.006385341476957246,0.011660188784008884,0.8410369739265687,0.7853253116803631,0.14547473625763466,0.24430871737923376,0.01079316380710266,0.6184027337403343,0.7557339449541285,0.7951191827468785,0.9717626925270965,0.5669949362500689,2.4593989883300003,5.822527092892539,0.05509273945518994,756.0,0.5126581982904042,1.5990808362425932,4.118051677968564,-0.02717577058806819,278.0,nan,nan,nan,nan,0.0,0.5020569900208537,1.873747779680989,3.7717465728969315,-0.04089860205382246,141.0,0.6184027337403343,9.261130762135275,13.306744441974445,0.05735844713652092,3506.0,0.6184027337403343,0.9054666226324061,1.7572488715460781,6.9739776720896245,0.05735844713652092,3506.0,0.6325352046140218,0.9310221979249002,1.7927950542888453,6.9739776720896245,0.05798131077546137,2750.0,0.5352832802925735,0.7581830807878521,1.4872346849868128,5.727363241125515,0.04635251132431186,2815.0,0.6184027337403343,0.9054666226324061,1.7572488715460781,6.9739776720896245,0.05735844713652092,3506.0,0.8800635883873755,1.3156515849488202,2.9064555201574005,6.9739776720896245,-0.3428444559360683,328.0,1.0265473649558086,1.3772416776636152,3.2698380618334544,6.070691130770962,0.504323354902851,363.0,0.5435167697047845,0.7684101391456997,1.5025558985287213,5.435096565054613,-0.15371316898246057,378.0,0.5715889934418003,0.7573024396681803,1.6119183261980263,3.411677142543842,0.35444979904371826,378.0,0.5496113908007341,0.7926213504041303,1.5294394804132094,5.693669811228136,-0.09056612318659343,330.0,0.5812415546386214,0.8123074767267214,1.6941529607035037,3.308647794339019,0.18949889194010966,207.0,0.6118531028417903,0.8545452702983344,1.4778716695734895,4.159693633790839,0.03682178826569686,271.0,3.2698380618334544
modern_tcn_22d,42,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\modern_tcn_22d_seed42_predictions.csv,nan,0.961965574680733,0.5558023320377568,0.5690890481064483,0.4977645305514158,0.4340403517847905,0.9629629629629629,0.6770833333333334,0.9716363636363636,0.0,0.09375,0.5569461827284106,0.5659596482152095,0.532183908045977,671,2931,0.9826474496277063,0.840471503071233,0.008883953359244865,0.02193225985563576,0.7854928722138814,0.7284156323432407,0.21654636313159356,0.34258745141588004,0.01169565496152066,0.670111667936375,0.7436926605504587,0.7962542565266743,0.9746149458071877,0.5960529356078399,2.434270242125847,6.065464968838844,0.06718474668860405,756.0,0.5586888134278212,1.6481184248486291,5.489918224654074,-0.008681240447212435,278.0,nan,nan,nan,nan,0.0,0.5254304567034782,1.593723257201983,5.489918224654074,-0.0945200114478633,141.0,0.670111667936375,9.709066947622581,12.149134953136713,-0.20916107484157573,3506.0,0.6701116679363751,0.9545731055501643,1.8695615674108588,7.638799897924928,-0.20916107484157573,3506.0,0.6904710867146924,0.9883801422630386,1.9257975884326999,7.638799897924928,-0.2851310534149633,2750.0,0.6315810622963443,0.8877013579360383,1.7915170405177698,6.740552755553265,-0.14742252325176167,2815.0,0.6701116679363751,0.9545731055501643,1.8695615674108588,7.638799897924928,-0.20916107484157573,3506.0,0.9678395884241839,1.3364419523947324,2.5473299792589272,6.917266397967597,-0.6502493795138148,328.0,0.6998882435746269,1.0373330834231285,1.8935200247337507,7.638799897924928,-0.2893733580174219,363.0,0.5717841162938707,0.7406962196265215,1.465345796326773,3.199824951614145,-0.2696586149631982,378.0,0.6588383877886719,0.9267079869008088,1.9282000754567405,4.592506926682091,-0.3742321421155771,378.0,0.6595341239187467,0.9697774236954739,1.9185083998782921,6.740552755553265,-0.13711735412040404,330.0,0.5836051496436995,0.7867183835316715,1.4016153715824766,3.186789749026587,0.029865576483949538,207.0,0.6438902701488816,0.8272667174247691,1.1480713431052223,4.293492343876335,0.17351615870380876,271.0,2.5473299792589272
modern_tcn_22d,73,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\modern_tcn_22d_seed73_predictions.csv,nan,0.9652970571904498,0.5805108273181566,0.5875127942681678,0.5499254843517138,0.4355923435075013,0.9484126984126984,0.625,0.9818181818181818,0.0,0.11458333333333333,0.6195244055068836,0.5644076564924987,0.5804597701149425,671,2931,0.9903967671038238,0.9105863785680529,0.004719600222098834,0.012770682953914493,0.8458090822765628,0.8042082484517072,0.13714602998334258,0.2362576346474181,0.010254496823200988,0.5875393889997269,0.7614678899082569,0.800794551645857,0.9572162007986309,0.6541175478220482,2.9289681438268826,5.5035828718623305,-0.24396795524452558,756.0,0.5575968945179196,1.941857892475827,4.796140905936382,-0.04950103489771804,278.0,nan,nan,nan,nan,0.0,0.5150948144806726,1.5304368587867605,3.6870253333189162,-0.05615881748023104,141.0,0.5875393889997269,9.509761600754786,14.19743952955819,-0.1902834868798461,3506.0,0.5875393889997269,0.8921600864338712,1.6342968220276803,7.803291397067198,-0.1902834868798461,3506.0,0.5692364478834816,0.8925770447535143,1.5848253563267958,7.803291397067198,-0.17552513848577422,2750.0,0.5647211424213987,0.8058710521025488,1.577225234082593,5.887629627935897,-0.19056436715769515,2815.0,0.5875393889997269,0.8921600864338712,1.6342968220276803,7.803291397067198,-0.1902834868798461,3506.0,0.8808042012346827,1.4017784265488118,3.1634318894473172,6.986019935926592,-0.4283045331369189,328.0,0.49950221463313876,0.9358850985949115,1.5857989144156166,7.803291397067198,0.02696604798093905,363.0,0.42414398607012627,0.5973821018905782,1.1576431915524175,3.7445321110358387,-0.12212090369709742,378.0,0.5488864966117777,0.7956920683426607,1.585186609300866,5.161445676288286,-0.13016260105913185,378.0,0.5458295148955985,0.7890621174457983,1.5293217130108805,4.879762271614614,-0.2536386581286723,330.0,0.6953622595260751,0.916512361625056,1.9725679384324266,2.761510048068153,-0.3371667406534521,207.0,0.7216270913490377,0.90778435769148,1.6177565050962894,3.731610246899821,-0.37226926622889717,271.0,3.1634318894473172
modern_tcn_22d,101,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\modern_tcn_22d_seed101_predictions.csv,nan,0.9666851749028318,0.5971682398667407,0.6124189696349369,0.5305514157973175,0.41024314536989137,0.9656084656084656,0.6979166666666666,0.9763636363636363,0.0013227513227513227,0.10416666666666667,0.6070087609511889,0.5897568546301086,0.6045977011494252,671,2931,0.991110841952707,0.8660120077971916,0.00277623542476402,0.011382565241532482,0.8485062336619127,0.8007056087988772,0.13464741810105496,0.2248750694058856,0.009926759825099772,0.5687614422182402,0.7534403669724771,0.7922814982973894,0.9806046776953794,0.5103669207985909,2.2942645976321026,6.006492688658131,-0.08127063106910366,756.0,0.5017941941024985,1.683416447608943,4.544293475104618,-0.14750597663574783,278.0,nan,nan,nan,nan,0.0,0.4463737407347526,1.3550240472441988,3.203636624057835,-0.2293018025286578,141.0,0.5687614422182402,9.664712979812988,12.440057469323296,-0.08942890213487811,3506.0,0.5687614422182402,0.8201704976604873,1.5277837571810338,7.059102639880611,-0.08942890213487811,3506.0,0.5848146270157875,0.8460695776269573,1.5699208376851101,7.059102639880611,-0.0916716850169601,2750.0,0.5423935998181185,0.7649262068880577,1.4447037693718896,5.707977990322255,-0.054377914684909635,2815.0,0.5687614422182402,0.8201704976604873,1.5277837571810338,7.059102639880611,-0.08942890213487811,3506.0,0.8174956694534976,1.217338281821199,2.5274598063689373,7.059102639880611,-0.42530878945605166,328.0,0.5484877502710721,0.7877452770280252,1.1484429480847524,5.251294040055454,-0.05774825924318765,363.0,0.4989791219815738,0.7216262881006803,1.5683237046694096,3.4609324114131543,-0.12149198986160178,378.0,0.4986153635884107,0.6926485775924748,1.36901827242425,3.982971026753222,-0.06460904851150637,378.0,0.6302529173158138,0.8464987400713543,1.6389902185323668,5.45045541934215,-0.31156448169563705,330.0,0.5077135770520362,0.6692272145529444,1.2520840464514562,2.6710576394462624,-0.016249878191398857,207.0,0.5211878070607701,0.7476694618896794,1.3139458221522875,4.4064927010523185,-0.06298970774127274,271.0,2.5274598063689373
modern_tcn_22d,202,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\modern_tcn_22d_seed202_predictions.csv,nan,0.9589117157134925,0.5943920044419767,0.611395428181508,0.5201192250372578,0.3952405587170202,0.9470899470899471,0.6458333333333334,0.9730909090909091,0.0,0.09375,0.6157697121401752,0.6047594412829799,0.5517241379310345,671,2931,0.9854758995956081,0.828270246848513,0.01110494169905608,0.018878400888395337,0.827871559043986,0.7668027018309254,0.15713492504164353,0.2656857301499167,0.012903018859804794,0.7392885236445184,0.7511467889908257,0.7979568671963677,0.9677695379349687,0.6509029548772003,2.755358822390322,6.246365090327571,-0.3219646546357666,756.0,0.6816976246897267,2.147595794110063,4.185324772424958,-0.33633875840902056,278.0,nan,nan,nan,nan,0.0,0.6863764526345176,1.78524304218961,4.185324772424958,-0.4246882023377184,141.0,0.7392885236445184,9.522823910655614,12.908978984148645,-0.45341560986449514,3506.0,0.7392885236445184,1.0088220972066495,2.123269104213541,6.408632028873679,-0.4534156098644952,3506.0,0.7635865200038245,1.0447133483491409,2.2352759676860625,6.408632028873679,-0.48955267246555656,2750.0,0.7268974562122398,0.975124306453226,2.0508372532543997,6.408632028873679,-0.4233063859052414,2815.0,0.7392885236445184,1.0088220972066495,2.123269104213541,6.408632028873679,-0.4534156098644952,3506.0,1.064803739057909,1.4537824477444727,3.041564431280436,5.624165165903851,-0.8447319204379777,328.0,0.5412495819538075,0.7389574422504445,1.5938641725422962,3.9093048752336954,-0.3333211624187577,363.0,0.579802354079247,0.7781348432418762,1.6575359216927548,3.522777639913504,-0.3815099012270281,378.0,0.799626633844214,1.02529407862388,2.264742129473097,3.9212086142965585,-0.5329902533624221,378.0,0.7971827826728093,1.0240390448958778,1.960960811006442,6.408632028873679,-0.6754757556888386,330.0,0.7113280205629675,0.8861614401651773,1.6839144110881201,2.9924970139576406,-0.33142350535449405,207.0,0.5731579113169193,0.7957286986119364,1.7332399028398369,4.474392465365061,-0.2999942378544341,271.0,3.041564431280436
modern_tcn_22d,340,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\modern_tcn_22d_seed340_predictions.csv,nan,0.968906163242643,0.6057745696835092,0.6236779256226543,0.5275707898658718,0.38541127780651835,0.9722222222222222,0.6458333333333334,0.9792727272727273,0.0,0.08333333333333333,0.5844806007509387,0.6145887221934816,0.6057471264367816,671,2931,0.9891866363712865,0.886389693236927,0.006107717934480844,0.013603553581343698,0.8506155559587466,0.8055031709379691,0.13020544142143253,0.21793448084397557,0.011079002522328987,0.6347800857442445,0.7631880733944955,0.7849035187287173,0.9714774671990872,0.5961544717821673,2.7001206279731957,6.628970943290529,0.13272411802490872,756.0,0.6782564149578136,1.8880146361306285,5.021873535363427,0.15839145309649486,278.0,nan,nan,nan,nan,0.0,0.6497560363359147,1.9193608501753918,4.707348019839394,0.08847577598308397,141.0,0.6347800857442445,9.702750943631024,12.431853558356465,-0.07442562796613,3506.0,0.6347800857442446,0.9320514464268912,1.7648140531038075,7.740857758442022,-0.07442562796612999,3506.0,0.6453986181643646,0.9538127838869763,1.800210078406541,7.740857758442022,-0.13137297631857556,2750.0,0.61262406626859,0.8562042733818807,1.6659554958826288,6.493102258999697,-0.023702732472793045,2815.0,0.6347800857442446,0.9320514464268912,1.7648140531038075,7.740857758442022,-0.07442562796612999,3506.0,0.8192196775930045,1.3411005221180674,2.834796056871684,6.347697349967057,-0.44207430057462827,328.0,0.6399398893188294,1.039404042055438,1.9175378726859151,7.740857758442022,-0.13557214641835064,363.0,0.49284620613459795,0.7144019864771256,1.4148919786685106,3.958247022618245,-0.12463298245027353,378.0,0.6485082659242075,0.8657263617971664,1.5864234711821896,4.720444907572893,-0.012225060614352391,378.0,0.6651299164788382,0.881077128697904,1.5350796371863957,6.493102258999697,-0.41905067418689096,330.0,0.4907384952249342,0.6349313765036875,1.1896517098310908,2.5301932587469476,0.13463598646361924,207.0,0.5924525047877669,0.8253731503578755,1.449648314066792,4.856998318328019,0.10493343198537358,271.0,2.834796056871684
modern_tcn_22d,520,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\modern_tcn_22d_seed520_predictions.csv,nan,0.9652970571904498,0.5843975569128262,0.5980893892869328,0.5245901639344263,0.4355923435075013,0.9642857142857143,0.6458333333333334,0.9767272727272728,0.0,0.09375,0.6658322903629537,0.5644076564924987,0.5540229885057472,671,2931,0.9908028288778734,0.883454663498959,0.00555247084952804,0.009994447529150472,0.856250329828732,0.8130635953057934,0.12742920599666852,0.20433092726263188,0.010463024810138777,0.5994871625616214,0.7540137614678899,0.793416572077185,0.9646320593268682,0.6273777205128633,2.702799983118545,5.9104043067539225,-0.20181189047358516,756.0,0.6652977055367658,1.8382958535487666,3.8160015029635597,-0.2956760176169762,278.0,nan,nan,nan,nan,0.0,0.6037203333164552,1.6689281222754662,3.38245247063265,-0.363530838752393,141.0,0.5994871625616214,9.44188061946226,17.281392883224008,-0.18292122812253453,3506.0,0.5994871625616214,0.8760224933520336,1.7071978322776065,7.7813929034536375,-0.18292122812253456,3506.0,0.5918197946302982,0.8773195679817463,1.690184161892392,7.7813929034536375,-0.17772801330893662,2750.0,0.5541204361474186,0.7831208001620731,1.519224724402129,5.7717841234446325,-0.15523054607025835,2815.0,0.5994871625616214,0.8760224933520336,1.7071978322776065,7.7813929034536375,-0.18292122812253456,3506.0,0.9643745981880141,1.3998415956033918,2.9653041098811137,7.7813929034536375,-0.5484671115333486,328.0,0.6215925509101734,0.9410237019956352,2.1616122921101115,5.236643924616011,-0.0673570964928111,363.0,0.5114977237533361,0.677260567186254,1.4056921193989869,3.39304886879969,-0.2403893220856873,378.0,0.5169668017924307,0.6976393016660994,1.4145157633112913,3.0758072858635193,0.07360221731245165,378.0,0.5210112300568419,0.7172365442419558,1.2950511443500792,5.4772535598289895,-0.10986662175570465,330.0,0.6410261341937952,0.8930839576372177,1.835139196246481,4.088352414631762,-0.02276559870844975,207.0,0.5780530804073366,0.8174294098125939,1.539364556362202,4.138431681791412,-0.24228552534266376,271.0,2.9653041098811137
gru_22d,1,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\03_offline\raw\gru_22d_seed1_predictions.csv,nan,0.9280955024986118,0.5052748473070516,0.5250767656090072,0.4187779433681073,0.4164511122607346,0.8928571428571429,0.6354166666666666,0.948,0.013227513227513227,0.11458333333333333,0.32665832290362956,0.5835488877392654,0.4954022988505747,671,2931,0.8960433109936875,0.6878486434666325,0.07384786229872294,0.13464741810105496,0.6380882176621797,0.5811663649686872,0.4969461410327596,0.6832315380344253,0.017645844156330283,1.011032396103312,0.7150229357798165,0.8121452894438138,0.9557900741585853,0.8167667347115224,2.4333567576852118,6.038602688606827,-0.12016898966412701,756.0,0.7814165726388193,2.135734178104475,3.540764943092731,-0.2612533693888463,278.0,nan,nan,nan,nan,0.0,0.7027721424957577,2.068681165149744,3.173608978032344,-0.31804644648825875,141.0,1.011032396103312,8.28959291520501,12.196459626348462,-0.1707621442495521,3506.0,1.011032396103312,1.2618490287492279,2.350827315139691,5.8188925784804475,-0.1707621442495521,3506.0,1.0644377924713824,1.3205523669926142,2.3787243690309623,5.8188925784804475,-0.1846706623828544,2750.0,0.893520275113245,1.1050995268382424,1.9531651639250769,4.850407532624501,-0.17438842871281432,2815.0,1.011032396103312,1.2618490287492279,2.350827315139691,5.8188925784804475,-0.1707621442495521,3506.0,1.7944276826835939,2.081365174474214,3.6550379352658284,5.8188925784804475,-1.6726718819712376,328.0,1.2144565464854227,1.4120173314021318,2.3424957650127527,5.766753902564332,1.2144565464854227,363.0,1.228100630648369,1.3876078735484054,2.176132036313772,3.845507279847777,-1.106147993766048,378.0,1.0207032871798747,1.208698806289203,1.9845981427166397,4.591722522144599,0.9899923150595621,378.0,0.5482972670128611,0.7249479325226696,1.3881560142474634,4.572114596502223,0.20956042678605746,330.0,0.7519976832257511,0.9424320311606974,1.6639429833117279,3.865095408613732,0.21134482417911288,207.0,0.9025030399283717,1.0878590513987108,2.1819619336076643,4.438602701001013,-0.22866309262382695,271.0,3.6550379352658284
